# time  ID  size  fromHost  toHost  TTL  isResponse
52806.0000 M1784 655980 n49 n29 300 N 
52837.0000 M1785 515203 n15 n95 300 N 
52869.0000 M1786 768645 n34 n42 300 N 
52901.0000 M1787 618973 n47 n53 300 N 
52928.0000 M1788 624458 n80 n96 300 N 
52954.0000 M1789 761620 n80 n25 300 N 
52983.0000 M1790 790649 n18 n97 300 N 
53009.0000 M1791 662566 n82 n72 300 N 
53036.0000 M1792 601249 n31 n10 300 N 
53068.0000 M1793 931427 n38 n97 300 N 
53095.0000 M1794 685603 n78 n6 300 N 
53125.0000 M1795 681101 n10 n44 300 N 
53155.0000 M1796 715794 n65 n56 300 N 
53183.0000 M1797 813209 n38 n11 300 N 
53211.0000 M1798 848115 n2 n51 300 N 
53239.0000 M1799 668492 n92 n77 300 N 
53265.0000 M1800 915934 n46 n2 300 N 
53298.0000 M1801 916159 n38 n41 300 N 
53323.0000 M1802 860730 n77 n79 300 N 
53351.0000 M1803 849851 n92 n79 300 N 
53378.0000 M1804 573572 n80 n60 300 N 
53405.0000 M1805 607965 n62 n42 300 N 
53433.0000 M1806 564552 n36 n45 300 N 
53460.0000 M1807 560050 n32 n86 300 N 
53494.0000 M1808 682822 n55 n42 300 N 
53528.0000 M1809 563771 n93 n6 300 N 
53560.0000 M1810 670958 n52 n7 300 N 
53585.0000 M1811 572586 n64 n39 300 N 
53615.0000 M1812 843875 n16 n7 300 N 
53642.0000 M1813 633411 n86 n87 300 N 
53676.0000 M1814 912284 n95 n50 300 N 
53707.0000 M1815 823292 n36 n82 300 N 
53736.0000 M1816 711230 n10 n27 300 N 
53769.0000 M1817 605020 n6 n65 300 N 
53798.0000 M1818 558146 n48 n74 300 N 
53832.0000 M1819 811647 n69 n28 300 N 
53862.0000 M1820 504853 n14 n38 300 N 
53894.0000 M1821 687309 n74 n85 300 N 
53927.0000 M1822 851112 n42 n49 300 N 
53961.0000 M1823 983794 n81 n13 300 N 
53991.0000 M1824 993947 n69 n28 300 N 
54024.0000 M1825 919332 n57 n78 300 N 
54052.0000 M1826 588551 n90 n43 300 N 
54084.0000 M1827 687396 n88 n0 300 N 
54115.0000 M1828 878410 n7 n38 300 N 
54141.0000 M1829 926334 n74 n41 300 N 
54174.0000 M1830 945450 n17 n25 300 N 
54208.0000 M1831 513989 n67 n71 300 N 
54238.0000 M1832 759387 n14 n35 300 N 
54266.0000 M1833 895673 n27 n3 300 N 
54293.0000 M1834 975127 n48 n43 300 N 
54327.0000 M1835 515682 n2 n29 300 N 
54353.0000 M1836 770437 n44 n68 300 N 
54379.0000 M1837 672563 n19 n66 300 N 
54408.0000 M1838 882388 n9 n86 300 N 
54433.0000 M1839 707754 n64 n66 300 N 
54467.0000 M1840 609726 n81 n55 300 N 
54494.0000 M1841 870508 n31 n75 300 N 
54528.0000 M1842 686600 n61 n37 300 N 
54557.0000 M1843 736395 n55 n30 300 N 
54589.0000 M1844 937566 n30 n94 300 N 
54621.0000 M1845 804033 n19 n93 300 N 
54649.0000 M1846 847289 n74 n81 300 N 
54678.0000 M1847 521204 n65 n19 300 N 
54709.0000 M1848 660442 n91 n70 300 N 
54743.0000 M1849 882546 n4 n89 300 N 
54772.0000 M1850 681294 n80 n81 300 N 
54797.0000 M1851 597332 n34 n17 300 N 
54822.0000 M1852 787721 n70 n69 300 N 
54850.0000 M1853 654908 n94 n54 300 N 
54879.0000 M1854 993421 n65 n30 300 N 
54910.0000 M1855 762520 n70 n5 300 N 
54937.0000 M1856 747682 n17 n75 300 N 
54964.0000 M1857 647007 n82 n19 300 N 
54989.0000 M1858 648061 n72 n56 300 N 
55023.0000 M1859 750480 n75 n74 300 N 
55053.0000 M1860 927355 n67 n53 300 N 
55081.0000 M1861 645752 n40 n20 300 N 
55111.0000 M1862 654340 n46 n9 300 N 
55144.0000 M1863 670122 n94 n83 300 N 
55177.0000 M1864 777226 n91 n14 300 N 
55205.0000 M1865 960774 n9 n71 300 N 
55234.0000 M1866 956105 n95 n1 300 N 
55263.0000 M1867 559444 n10 n58 300 N 
55297.0000 M1868 709126 n88 n21 300 N 
55327.0000 M1869 591784 n67 n87 300 N 
55359.0000 M1870 806546 n35 n34 300 N 
55384.0000 M1871 904605 n87 n6 300 N 
55411.0000 M1872 566406 n73 n78 300 N 
55440.0000 M1873 509276 n74 n33 300 N 
55468.0000 M1874 758694 n35 n60 300 N 
55501.0000 M1875 812916 n12 n24 300 N 
55529.0000 M1876 849120 n50 n48 300 N 
55560.0000 M1877 783776 n90 n19 300 N 
55587.0000 M1878 860716 n69 n40 300 N 
55620.0000 M1879 964806 n10 n81 300 N 
55652.0000 M1880 659179 n61 n21 300 N 
55679.0000 M1881 915028 n48 n32 300 N 
55708.0000 M1882 796361 n10 n58 300 N 
55739.0000 M1883 791683 n14 n68 300 N 
55764.0000 M1884 813276 n84 n94 300 N 
55790.0000 M1885 632470 n11 n31 300 N 
55817.0000 M1886 801316 n95 n87 300 N 
55844.0000 M1887 648441 n38 n42 300 N 
55872.0000 M1888 683211 n55 n11 300 N 
55897.0000 M1889 786019 n56 n70 300 N 
55931.0000 M1890 919397 n81 n36 300 N 
55957.0000 M1891 898294 n32 n23 300 N 
55990.0000 M1892 789710 n19 n60 300 N 
56021.0000 M1893 798204 n29 n14 300 N 
56054.0000 M1894 654800 n82 n69 300 N 
56085.0000 M1895 626185 n8 n50 300 N 
56119.0000 M1896 778236 n64 n33 300 N 
56146.0000 M1897 923997 n27 n68 300 N 
56180.0000 M1898 793485 n4 n64 300 N 
56206.0000 M1899 836481 n58 n31 300 N 
56239.0000 M1900 701322 n52 n32 300 N 
56272.0000 M1901 802310 n40 n25 300 N 
56301.0000 M1902 708067 n72 n43 300 N 
56335.0000 M1903 756555 n2 n4 300 N 
56368.0000 M1904 837489 n85 n4 300 N 
56398.0000 M1905 647062 n0 n17 300 N 
56431.0000 M1906 726519 n78 n0 300 N 
56458.0000 M1907 869591 n55 n71 300 N 
56487.0000 M1908 935109 n35 n18 300 N 
56512.0000 M1909 558314 n82 n5 300 N 
56537.0000 M1910 604561 n39 n40 300 N 
56571.0000 M1911 563283 n71 n95 300 N 
56605.0000 M1912 500286 n98 n44 300 N 
56631.0000 M1913 674049 n5 n97 300 N 
56657.0000 M1914 858423 n64 n14 300 N 
56686.0000 M1915 514317 n40 n8 300 N 
56714.0000 M1916 742577 n43 n61 300 N 
56739.0000 M1917 901242 n67 n63 300 N 
56769.0000 M1918 772398 n87 n28 300 N 
56803.0000 M1919 855380 n95 n61 300 N 
56833.0000 M1920 974039 n53 n61 300 N 
56864.0000 M1921 574163 n83 n35 300 N 
56894.0000 M1922 824991 n83 n72 300 N 
56923.0000 M1923 862487 n39 n40 300 N 
56948.0000 M1924 627940 n57 n44 300 N 
56982.0000 M1925 618506 n37 n91 300 N 
57015.0000 M1926 615663 n77 n51 300 N 
57043.0000 M1927 960643 n80 n81 300 N 
57073.0000 M1928 927536 n75 n96 300 N 
57101.0000 M1929 909215 n9 n28 300 N 
57129.0000 M1930 801092 n75 n78 300 N 
57162.0000 M1931 919912 n56 n97 300 N 
57195.0000 M1932 505521 n47 n69 300 N 
57227.0000 M1933 510588 n36 n11 300 N 
57254.0000 M1934 672443 n96 n72 300 N 
57279.0000 M1935 639138 n79 n31 300 N 
57304.0000 M1936 900884 n84 n42 300 N 
57332.0000 M1937 849229 n69 n26 300 N 
57357.0000 M1938 688955 n86 n35 300 N 
57387.0000 M1939 769127 n51 n6 300 N 
57415.0000 M1940 591443 n39 n55 300 N 
57447.0000 M1941 851273 n51 n53 300 N 
57475.0000 M1942 800144 n15 n38 300 N 
57501.0000 M1943 589981 n62 n69 300 N 
57532.0000 M1944 694987 n89 n58 300 N 
57563.0000 M1945 565400 n21 n95 300 N 
57590.0000 M1946 959355 n38 n84 300 N 
57615.0000 M1947 980005 n39 n60 300 N 
57641.0000 M1948 802963 n27 n6 300 N 
57674.0000 M1949 517165 n32 n30 300 N 
57705.0000 M1950 743583 n12 n5 300 N 
57732.0000 M1951 535473 n51 n5 300 N 
57765.0000 M1952 685284 n8 n72 300 N 
57790.0000 M1953 508908 n61 n69 300 N 
57822.0000 M1954 836389 n77 n73 300 N 
57851.0000 M1955 767475 n96 n11 300 N 
57877.0000 M1956 576858 n88 n51 300 N 
57907.0000 M1957 982518 n41 n64 300 N 
57939.0000 M1958 858904 n63 n65 300 N 
57966.0000 M1959 616286 n82 n44 300 N 
57999.0000 M1960 674094 n96 n72 300 N 
58028.0000 M1961 697039 n77 n62 300 N 
58061.0000 M1962 823171 n79 n72 300 N 
58090.0000 M1963 694053 n71 n43 300 N 
58121.0000 M1964 573659 n63 n74 300 N 
58154.0000 M1965 600722 n69 n0 300 N 
58187.0000 M1966 664004 n79 n72 300 N 
58219.0000 M1967 999876 n61 n34 300 N 
58247.0000 M1968 791456 n90 n76 300 N 
58276.0000 M1969 883013 n22 n14 300 N 
58302.0000 M1970 956279 n30 n39 300 N 
58334.0000 M1971 597434 n23 n90 300 N 
58361.0000 M1972 912908 n78 n48 300 N 
58394.0000 M1973 711189 n63 n66 300 N 
58428.0000 M1974 774551 n5 n4 300 N 
58457.0000 M1975 541184 n79 n27 300 N 
58487.0000 M1976 667454 n67 n3 300 N 
58518.0000 M1977 989970 n36 n9 300 N 
58544.0000 M1978 836669 n27 n31 300 N 
58569.0000 M1979 821655 n55 n64 300 N 
58598.0000 M1980 861630 n39 n2 300 N 
58626.0000 M1981 806827 n20 n74 300 N 
58655.0000 M1982 920673 n20 n55 300 N 
58688.0000 M1983 577343 n43 n14 300 N 
58717.0000 M1984 714645 n19 n5 300 N 
58751.0000 M1985 810675 n95 n43 300 N 
58777.0000 M1986 560188 n59 n94 300 N 
58803.0000 M1987 910425 n68 n79 300 N 
58830.0000 M1988 741354 n5 n76 300 N 
58858.0000 M1989 600920 n84 n92 300 N 
58891.0000 M1990 964070 n2 n6 300 N 
58920.0000 M1991 510854 n90 n40 300 N 
58947.0000 M1992 677704 n94 n72 300 N 
58975.0000 M1993 708268 n16 n91 300 N 
59006.0000 M1994 854393 n56 n3 300 N 
59039.0000 M1995 729574 n27 n64 300 N 
59066.0000 M1996 814005 n39 n63 300 N 
59091.0000 M1997 897536 n12 n82 300 N 
59120.0000 M1998 997803 n85 n73 300 N 
59151.0000 M1999 962809 n77 n69 300 N 
59185.0000 M2000 841531 n13 n46 300 N 
59219.0000 M2001 814746 n8 n94 300 N 
59249.0000 M2002 981024 n78 n9 300 N 
59275.0000 M2003 925922 n84 n41 300 N 
59300.0000 M2004 805317 n55 n58 300 N 
59325.0000 M2005 643696 n70 n19 300 N 
59351.0000 M2006 543032 n0 n46 300 N 
59379.0000 M2007 730502 n5 n21 300 N 
59413.0000 M2008 723942 n64 n93 300 N 
59440.0000 M2009 928719 n33 n48 300 N 
59466.0000 M2010 570858 n21 n34 300 N 
59493.0000 M2011 812289 n37 n27 300 N 
59520.0000 M2012 798149 n66 n63 300 N 
59548.0000 M2013 543835 n55 n93 300 N 
59581.0000 M2014 954213 n69 n9 300 N 
59611.0000 M2015 940297 n68 n92 300 N 
59640.0000 M2016 615360 n48 n95 300 N 
59670.0000 M2017 870301 n15 n59 300 N 
59704.0000 M2018 579415 n47 n2 300 N 
59737.0000 M2019 672789 n29 n61 300 N 
59766.0000 M2020 651734 n29 n98 300 N 
59797.0000 M2021 926394 n39 n96 300 N 
59826.0000 M2022 568112 n64 n4 300 N 
59856.0000 M2023 951772 n18 n36 300 N 
59883.0000 M2024 936836 n66 n87 300 N 
59913.0000 M2025 637944 n75 n25 300 N 
59939.0000 M2026 997692 n91 n75 300 N 
59970.0000 M2027 968724 n78 n29 300 N 
60003.0000 M2028 991019 n35 n16 300 N 
60037.0000 M2029 524383 n71 n75 300 N 
60067.0000 M2030 970284 n61 n86 300 N 
60099.0000 M2031 858643 n34 n35 300 N 
60125.0000 M2032 677767 n50 n6 300 N 
60153.0000 M2033 920213 n81 n16 300 N 
60181.0000 M2034 817165 n20 n33 300 N 
60209.0000 M2035 930929 n97 n12 300 N 
60239.0000 M2036 853401 n66 n62 300 N 
60271.0000 M2037 601344 n43 n42 300 N 
60296.0000 M2038 671214 n72 n69 300 N 
60329.0000 M2039 719651 n41 n40 300 N 
60354.0000 M2040 567389 n87 n90 300 N 
60385.0000 M2041 857894 n61 n77 300 N 
60411.0000 M2042 942974 n17 n65 300 N 
60443.0000 M2043 819904 n83 n80 300 N 
60474.0000 M2044 904787 n59 n32 300 N 
60504.0000 M2045 755535 n87 n77 300 N 
60533.0000 M2046 913130 n12 n27 300 N 
60560.0000 M2047 952863 n93 n19 300 N 
60594.0000 M2048 645753 n61 n84 300 N 
60628.0000 M2049 845537 n19 n70 300 N 
60654.0000 M2050 620706 n69 n13 300 N 
60680.0000 M2051 615221 n7 n54 300 N 
60708.0000 M2052 961006 n62 n53 300 N 
60735.0000 M2053 945154 n9 n39 300 N 
60769.0000 M2054 926739 n13 n66 300 N 
60803.0000 M2055 883002 n97 n68 300 N 
60829.0000 M2056 994608 n67 n15 300 N 
60862.0000 M2057 646937 n14 n71 300 N 
60895.0000 M2058 716718 n23 n7 300 N 
60929.0000 M2059 630757 n19 n42 300 N 
60963.0000 M2060 589086 n21 n5 300 N 
60991.0000 M2061 936780 n49 n86 300 N 
61024.0000 M2062 608639 n68 n78 300 N 
61050.0000 M2063 699978 n94 n21 300 N 
61076.0000 M2064 919062 n88 n9 300 N 
61109.0000 M2065 550050 n22 n52 300 N 
61140.0000 M2066 839093 n56 n40 300 N 
61165.0000 M2067 912034 n23 n93 300 N 
61199.0000 M2068 677399 n75 n15 300 N 
61233.0000 M2069 876738 n64 n21 300 N 
61259.0000 M2070 550527 n28 n56 300 N 
61288.0000 M2071 923266 n92 n28 300 N 
61318.0000 M2072 952670 n30 n67 300 N 
61347.0000 M2073 999377 n69 n93 300 N 
61378.0000 M2074 697676 n8 n72 300 N 
61411.0000 M2075 624802 n86 n3 300 N 
61443.0000 M2076 987564 n59 n77 300 N 
61469.0000 M2077 981910 n39 n19 300 N 
61503.0000 M2078 570858 n23 n87 300 N 
61535.0000 M2079 941015 n50 n55 300 N 
61561.0000 M2080 780605 n25 n63 300 N 
61587.0000 M2081 555192 n42 n76 300 N 
61617.0000 M2082 722983 n23 n32 300 N 
61648.0000 M2083 758424 n24 n27 300 N 
61678.0000 M2084 577105 n33 n37 300 N 
61712.0000 M2085 673597 n17 n0 300 N 
61745.0000 M2086 598290 n24 n20 300 N 
61772.0000 M2087 973243 n2 n9 300 N 
61800.0000 M2088 839079 n97 n31 300 N 
61832.0000 M2089 862957 n74 n35 300 N 
61864.0000 M2090 620409 n65 n64 300 N 
61891.0000 M2091 706040 n3 n62 300 N 
61923.0000 M2092 934464 n98 n87 300 N 
61949.0000 M2093 974863 n76 n78 300 N 
61977.0000 M2094 935705 n7 n31 300 N 
62009.0000 M2095 576311 n15 n20 300 N 
62035.0000 M2096 923446 n40 n70 300 N 
62065.0000 M2097 534041 n54 n20 300 N 
62095.0000 M2098 820478 n93 n12 300 N 
62125.0000 M2099 705273 n29 n93 300 N 
62159.0000 M2100 613532 n15 n17 300 N 
62185.0000 M2101 999768 n42 n67 300 N 
62210.0000 M2102 921981 n8 n40 300 N 
62235.0000 M2103 817629 n24 n5 300 N 
62268.0000 M2104 735087 n90 n98 300 N 
62301.0000 M2105 591888 n45 n75 300 N 
62333.0000 M2106 670531 n6 n84 300 N 
62361.0000 M2107 926841 n37 n40 300 N 
62388.0000 M2108 627052 n92 n7 300 N 
62416.0000 M2109 847749 n47 n27 300 N 
62441.0000 M2110 557661 n77 n28 300 N 
62470.0000 M2111 815297 n48 n3 300 N 
62504.0000 M2112 994702 n82 n97 300 N 
62532.0000 M2113 691516 n62 n2 300 N 
62559.0000 M2114 993208 n59 n14 300 N 
62591.0000 M2115 826729 n13 n19 300 N 
62625.0000 M2116 794451 n59 n66 300 N 
62656.0000 M2117 978970 n92 n95 300 N 
62689.0000 M2118 947838 n24 n75 300 N 
62721.0000 M2119 801541 n36 n80 300 N 
62755.0000 M2120 691543 n98 n73 300 N 
62782.0000 M2121 874147 n5 n70 300 N 
62816.0000 M2122 879326 n7 n56 300 N 
62848.0000 M2123 907243 n47 n69 300 N 
62877.0000 M2124 835094 n92 n96 300 N 
62904.0000 M2125 549243 n50 n40 300 N 
62930.0000 M2126 858308 n35 n9 300 N 
62956.0000 M2127 977647 n88 n36 300 N 
62988.0000 M2128 941934 n82 n33 300 N 
63017.0000 M2129 616647 n51 n65 300 N 
63043.0000 M2130 764476 n59 n93 300 N 
63075.0000 M2131 887557 n2 n76 300 N 
63108.0000 M2132 806329 n62 n54 300 N 
63138.0000 M2133 797420 n54 n30 300 N 
63164.0000 M2134 965490 n74 n42 300 N 
63197.0000 M2135 687618 n1 n11 300 N 
63229.0000 M2136 821717 n2 n70 300 N 
63255.0000 M2137 525966 n73 n43 300 N 
63287.0000 M2138 869364 n57 n28 300 N 
63320.0000 M2139 562202 n20 n69 300 N 
63351.0000 M2140 569567 n45 n11 300 N 
63377.0000 M2141 965969 n47 n86 300 N 
63403.0000 M2142 840909 n72 n21 300 N 
63437.0000 M2143 864257 n44 n14 300 N 
63462.0000 M2144 721555 n30 n29 300 N 
63487.0000 M2145 986714 n9 n41 300 N 
63514.0000 M2146 729290 n64 n23 300 N 
63547.0000 M2147 999117 n96 n5 300 N 
63578.0000 M2148 633773 n94 n16 300 N 
63611.0000 M2149 660078 n5 n71 300 N 
63644.0000 M2150 608280 n55 n1 300 N 
63675.0000 M2151 898290 n82 n1 300 N 
63707.0000 M2152 859338 n11 n73 300 N 
63735.0000 M2153 987377 n75 n43 300 N 
63764.0000 M2154 832547 n91 n14 300 N 
63795.0000 M2155 884484 n68 n52 300 N 
63825.0000 M2156 608742 n27 n40 300 N 
63851.0000 M2157 625479 n87 n72 300 N 
63885.0000 M2158 818807 n70 n26 300 N 
63913.0000 M2159 992472 n23 n58 300 N 
63947.0000 M2160 880862 n20 n40 300 N 
63977.0000 M2161 997782 n76 n1 300 N 
64002.0000 M2162 700770 n48 n11 300 N 
64028.0000 M2163 821570 n55 n33 300 N 
64056.0000 M2164 552143 n83 n28 300 N 
64083.0000 M2165 997504 n87 n71 300 N 
64109.0000 M2166 786512 n89 n51 300 N 
64134.0000 M2167 726167 n5 n53 300 N 
64160.0000 M2168 535860 n31 n12 300 N 
64190.0000 M2169 861676 n35 n11 300 N 
64220.0000 M2170 512812 n89 n39 300 N 
64251.0000 M2171 661899 n10 n61 300 N 
64284.0000 M2172 828235 n32 n26 300 N 
64318.0000 M2173 501566 n7 n67 300 N 
64347.0000 M2174 952452 n57 n60 300 N 
64375.0000 M2175 703027 n18 n75 300 N 
64405.0000 M2176 556752 n82 n39 300 N 
64433.0000 M2177 838681 n15 n58 300 N 
64458.0000 M2178 883141 n28 n77 300 N 
64491.0000 M2179 839491 n45 n61 300 N 
64517.0000 M2180 942111 n11 n33 300 N 
64548.0000 M2181 575811 n24 n50 300 N 
64582.0000 M2182 512762 n35 n19 300 N 
64611.0000 M2183 876431 n62 n55 300 N 
64636.0000 M2184 530997 n26 n13 300 N 
64662.0000 M2185 710400 n73 n6 300 N 
64691.0000 M2186 585648 n27 n46 300 N 
64721.0000 M2187 737421 n36 n66 300 N 
64747.0000 M2188 869262 n19 n13 300 N 
64777.0000 M2189 526964 n82 n42 300 N 
64804.0000 M2190 575571 n16 n40 300 N 
64831.0000 M2191 539793 n40 n70 300 N 
64858.0000 M2192 943463 n92 n80 300 N 
64889.0000 M2193 921445 n7 n49 300 N 
64914.0000 M2194 882929 n42 n71 300 N 
64939.0000 M2195 508399 n31 n93 300 N 
64972.0000 M2196 877021 n72 n25 300 N 
65006.0000 M2197 977525 n94 n86 300 N 
65040.0000 M2198 679862 n5 n77 300 N 
65074.0000 M2199 847452 n78 n20 300 N 
65106.0000 M2200 826859 n46 n91 300 N 
65137.0000 M2201 866379 n32 n16 300 N 
65165.0000 M2202 800973 n78 n31 300 N 
65197.0000 M2203 542124 n26 n16 300 N 
65228.0000 M2204 743215 n84 n43 300 N 
65253.0000 M2205 509675 n36 n90 300 N 
65282.0000 M2206 794149 n66 n26 300 N 
65314.0000 M2207 614900 n0 n5 300 N 
65340.0000 M2208 516773 n21 n20 300 N 
65374.0000 M2209 597112 n36 n47 300 N 
65406.0000 M2210 640136 n71 n44 300 N 
65439.0000 M2211 772200 n32 n97 300 N 
65473.0000 M2212 646569 n2 n66 300 N 
65506.0000 M2213 502424 n67 n47 300 N 
65532.0000 M2214 677092 n70 n48 300 N 
65560.0000 M2215 616893 n10 n66 300 N 
65587.0000 M2216 998424 n95 n87 300 N 
65619.0000 M2217 905135 n81 n98 300 N 
65647.0000 M2218 768005 n80 n55 300 N 
65679.0000 M2219 646183 n29 n33 300 N 
65705.0000 M2220 774446 n2 n22 300 N 
65731.0000 M2221 551009 n72 n77 300 N 
65759.0000 M2222 652536 n73 n28 300 N 
65792.0000 M2223 697595 n39 n23 300 N 
65820.0000 M2224 841673 n18 n80 300 N 
65849.0000 M2225 627988 n86 n33 300 N 
65880.0000 M2226 713961 n27 n72 300 N 
65910.0000 M2227 984237 n1 n44 300 N 
65935.0000 M2228 700451 n14 n74 300 N 
65961.0000 M2229 890219 n74 n70 300 N 
65990.0000 M2230 893636 n7 n27 300 N 
66017.0000 M2231 813202 n5 n69 300 N 
66044.0000 M2232 793147 n64 n60 300 N 
66071.0000 M2233 797867 n42 n59 300 N 
66100.0000 M2234 627383 n31 n79 300 N 
66129.0000 M2235 984574 n68 n74 300 N 
66155.0000 M2236 946668 n9 n13 300 N 
66188.0000 M2237 654680 n98 n41 300 N 
66216.0000 M2238 974253 n15 n72 300 N 
66243.0000 M2239 870246 n14 n96 300 N 
66274.0000 M2240 956627 n75 n65 300 N 
66305.0000 M2241 622796 n15 n53 300 N 
66331.0000 M2242 586520 n26 n54 300 N 
66365.0000 M2243 853128 n71 n32 300 N 
66392.0000 M2244 905709 n48 n95 300 N 
66425.0000 M2245 581195 n89 n58 300 N 
66452.0000 M2246 718676 n65 n90 300 N 
66485.0000 M2247 618466 n36 n73 300 N 
66516.0000 M2248 542288 n25 n92 300 N 
66542.0000 M2249 542742 n20 n77 300 N 
66572.0000 M2250 799135 n68 n24 300 N 
66600.0000 M2251 706216 n24 n5 300 N 
66625.0000 M2252 688952 n94 n48 300 N 
66655.0000 M2253 632662 n61 n1 300 N 
66686.0000 M2254 903052 n2 n1 300 N 
66711.0000 M2255 953686 n48 n72 300 N 
66744.0000 M2256 886887 n28 n71 300 N 
66775.0000 M2257 829016 n88 n56 300 N 
66802.0000 M2258 694957 n98 n45 300 N 
66829.0000 M2259 792647 n18 n1 300 N 
66856.0000 M2260 739295 n45 n16 300 N 
66883.0000 M2261 742757 n26 n2 300 N 
66913.0000 M2262 791286 n15 n79 300 N 
66944.0000 M2263 626643 n45 n55 300 N 
66978.0000 M2264 755460 n47 n57 300 N 
67006.0000 M2265 596360 n92 n16 300 N 
67031.0000 M2266 715031 n32 n40 300 N 
67057.0000 M2267 839671 n42 n33 300 N 
67088.0000 M2268 973175 n57 n25 300 N 
67121.0000 M2269 639212 n57 n39 300 N 
67149.0000 M2270 965605 n42 n5 300 N 
67183.0000 M2271 884397 n19 n30 300 N 
67213.0000 M2272 510844 n84 n98 300 N 
67246.0000 M2273 746618 n75 n61 300 N 
67279.0000 M2274 679634 n71 n95 300 N 
67308.0000 M2275 514318 n94 n55 300 N 
67341.0000 M2276 669557 n10 n9 300 N 
67367.0000 M2277 649758 n15 n2 300 N 
67395.0000 M2278 696655 n3 n65 300 N 
67429.0000 M2279 644214 n43 n91 300 N 
67460.0000 M2280 658147 n82 n9 300 N 
67487.0000 M2281 860097 n37 n82 300 N 
67520.0000 M2282 730928 n29 n34 300 N 
67548.0000 M2283 997920 n69 n2 300 N 
67578.0000 M2284 688907 n70 n75 300 N 
67604.0000 M2285 549743 n44 n37 300 N 
67637.0000 M2286 721478 n6 n43 300 N 
67662.0000 M2287 785956 n67 n80 300 N 
67691.0000 M2288 938637 n75 n94 300 N 
67718.0000 M2289 849681 n68 n62 300 N 
67743.0000 M2290 770726 n39 n78 300 N 
67777.0000 M2291 608223 n12 n51 300 N 
67810.0000 M2292 717390 n56 n96 300 N 
67843.0000 M2293 716371 n80 n51 300 N 
67872.0000 M2294 501984 n70 n68 300 N 
67904.0000 M2295 559179 n71 n98 300 N 
67938.0000 M2296 565038 n69 n10 300 N 
67963.0000 M2297 521407 n43 n6 300 N 
67988.0000 M2298 651527 n11 n89 300 N 
68022.0000 M2299 848642 n77 n40 300 N 
68056.0000 M2300 644871 n75 n7 300 N 
68089.0000 M2301 874604 n90 n82 300 N 
68122.0000 M2302 587075 n52 n87 300 N 
68151.0000 M2303 899109 n32 n24 300 N 
68182.0000 M2304 548682 n91 n82 300 N 
68215.0000 M2305 751452 n90 n17 300 N 
68240.0000 M2306 727949 n65 n26 300 N 
68270.0000 M2307 899045 n15 n83 300 N 
68297.0000 M2308 818579 n50 n47 300 N 
68328.0000 M2309 985540 n79 n90 300 N 
68361.0000 M2310 869746 n22 n5 300 N 
68391.0000 M2311 926996 n70 n97 300 N 
68418.0000 M2312 726931 n29 n39 300 N 
68452.0000 M2313 947452 n24 n33 300 N 
68480.0000 M2314 645777 n51 n21 300 N 
68509.0000 M2315 916794 n30 n1 300 N 
68541.0000 M2316 507674 n79 n53 300 N 
68567.0000 M2317 949436 n38 n78 300 N 
68598.0000 M2318 753868 n83 n46 300 N 
68631.0000 M2319 656834 n95 n91 300 N 
68665.0000 M2320 783961 n0 n17 300 N 
68693.0000 M2321 989181 n29 n79 300 N 
68725.0000 M2322 692483 n7 n22 300 N 
68756.0000 M2323 975827 n81 n31 300 N 
68781.0000 M2324 554592 n29 n26 300 N 
68815.0000 M2325 564856 n41 n15 300 N 
68842.0000 M2326 768438 n38 n85 300 N 
68874.0000 M2327 903253 n89 n96 300 N 
68901.0000 M2328 509919 n46 n38 300 N 
68928.0000 M2329 909572 n29 n90 300 N 
68958.0000 M2330 974790 n54 n70 300 N 
68988.0000 M2331 833393 n88 n76 300 N 
69017.0000 M2332 587368 n89 n11 300 N 
69042.0000 M2333 740442 n73 n96 300 N 
69075.0000 M2334 577588 n94 n79 300 N 
69104.0000 M2335 683952 n17 n1 300 N 
69131.0000 M2336 877195 n27 n21 300 N 
69157.0000 M2337 958131 n75 n66 300 N 
69185.0000 M2338 850015 n8 n7 300 N 
69210.0000 M2339 672826 n2 n31 300 N 
69238.0000 M2340 866935 n59 n61 300 N 
69264.0000 M2341 542696 n32 n45 300 N 
69296.0000 M2342 599849 n33 n15 300 N 
69325.0000 M2343 560311 n90 n57 300 N 
69357.0000 M2344 860639 n94 n96 300 N 
69384.0000 M2345 888849 n55 n16 300 N 
69412.0000 M2346 539762 n95 n85 300 N 
69446.0000 M2347 820241 n80 n38 300 N 
69471.0000 M2348 933969 n68 n36 300 N 
69502.0000 M2349 643109 n94 n33 300 N 
69532.0000 M2350 551739 n96 n24 300 N 
69560.0000 M2351 665647 n63 n47 300 N 
69587.0000 M2352 568512 n58 n81 300 N 
69619.0000 M2353 616479 n56 n93 300 N 
69652.0000 M2354 555203 n24 n92 300 N 
69683.0000 M2355 732378 n78 n57 300 N 
69713.0000 M2356 822906 n77 n93 300 N 
69741.0000 M2357 570006 n72 n39 300 N 
69768.0000 M2358 722892 n93 n46 300 N 
69794.0000 M2359 604442 n63 n97 300 N 
69821.0000 M2360 654897 n68 n53 300 N 
69853.0000 M2361 999394 n15 n25 300 N 
69882.0000 M2362 708469 n74 n76 300 N 
69912.0000 M2363 611865 n0 n58 300 N 
69944.0000 M2364 928342 n0 n49 300 N 
69978.0000 M2365 925149 n4 n69 300 N 
